is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,call_external_method,full_name,is_code_smell
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MiscFragment$MiscListAdapter,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortbyMemory,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.settings.SettingsHelper$contentObserver,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$2,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$1,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$6,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$5,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$4,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$3,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.preference.ProcessorPreference$ProcessorListAdapter,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$ViewHolder,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.settings.Settings$StatusBarColor,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$8,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$9,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$4,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$5,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$6,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$7,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$1,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$2,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$3,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ipc.IpcService$QueuedTask,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.preference.ProcessorPreference$processorConfig,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$ViewHolder,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$HiddenTypeMenu,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$PrepareQuery,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$5,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$4,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$6,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$1,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$3,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$2,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortbyStatus,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$11,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$10,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ipc.IpcService$QueuedComparator,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$CacheQuery,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortMenuClickListener,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$KillButtonClickListener,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MiscFragment$1,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.util.HttpUtil$ImageLruCache,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$ViewHolder,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ConnectionFragment$ConnectionListAdapter,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.preference.Preference$preferencChangeListener,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$MessageListAdapter,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortbyUsage,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MessageFragment$MessageListAdapter,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$ToolActionExpandListener,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.settings.Settings$NotificationType,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortbyCPUTime,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.MiscProcessorFragment$ProcessorListAdapter,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.preference.Preference$preferencScreenChangeListener,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$ProcessListAdapter,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$2,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$1,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$4,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessLogViewFragment$3,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessFragment$SortbyPid,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.OSMonitorService$1,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.OSMonitor$1,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.OSMonitorService$2,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessProrityFragment$SetProrityListener,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.util.ProcessUtil$QueueJob,true
False,False,False,False,False,False,False,com.eolwral.osmonitor.ui.ProcessProrityFragment$SelectProrityListener,true
False,False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$RecycleBin,true
False,False,False,False,False,False,False,org.adw.launcher.Search$1,true
False,False,False,False,False,False,False,org.adw.launcher.DockBar$DockbarGestureListener,true
False,False,False,False,False,False,False,org.adw.launcher.catalogue.AppGroupAdapter$ListItem,true
False,False,False,False,False,False,False,org.adw.launcher.ColorPickerDialog$2,true
False,False,False,False,False,False,False,org.adw.launcher.ColorPickerDialog$1,true
False,False,False,False,False,False,False,org.adw.launcher.ColorPickerDialog$3,true
False,False,False,False,False,False,False,org.adw.launcher.Search$2,true
False,False,False,False,False,False,False,org.adw.launcher.NumberPicker$NumberPickerInputFilter,true
False,False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$ExportDatabaseTask,true
False,False,False,False,False,False,False,org.adw.launcher.DragLayer$ScrollRunnable,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$PreviewTouchHandler,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$CreateGrpDialog,true
False,False,False,False,False,False,False,org.adw.launcher.AddAdapter$ListItem,true
False,False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$AdapterDataSetObserver,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$AppWidgetResetObserver,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$1,true
False,False,False,False,False,False,False,org.adw.launcher.ActivityPickerActivity$PackageInfoComparable,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$9,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$8,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$6,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$5,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$4,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$3,true
False,False,False,False,False,False,False,org.adw.launcher.Search$FromParentOriginAnimation,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$2,true
False,False,False,False,False,False,False,org.adw.launcher.CustomShirtcutActivity$1,true
False,False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$LayoutParams,true
False,False,False,False,False,False,False,org.adw.launcher.LauncherAppWidgetHostView$CheckForLongPress,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$13,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$14,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$CloseSystemDialogsIntentReceiver,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$15,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$16,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$10,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$11,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$12,true
False,False,False,False,False,False,False,org.adw.launcher.CustomShirtcutActivity$IconTypeDialog,true
False,False,False,False,False,False,False,org.adw.launcher.WallpaperChooser$ImageAdapter,true
False,False,False,False,False,False,False,org.adw.launcher.catalogue.AppInfoMList$1,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$FavoritesChangeObserver,true
False,False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$PerformClick,true
False,False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$WindowRunnnable,true
False,False,False,False,False,False,False,org.adw.launcher.ApplicationsAdapter$CatalogueFilter,true
False,False,False,False,False,False,False,org.adw.launcher.DeleteZone$1,true
False,False,False,False,False,False,False,org.adw.launcher.LauncherActions$1,true
False,False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$10,true
False,False,False,False,False,False,False,org.adw.launcher.MyLauncherSettings$11,true
False,False,False,False,False,False,False,org.adw.launcher.UserFolder$FolderAdapter,true
False,False,False,False,False,False,False,org.adw.launcher.catalogue.AppCatalogueFilters$Catalogue,true
False,False,False,False,False,False,False,org.adw.launcher.LauncherActions$ShowGroupAction,true
False,False,False,False,False,False,False,org.adw.launcher.Search$ToParentOriginAnimation,true
False,False,False,False,False,False,False,org.adw.launcher.NumberPicker$NumberRangeKeyListener,true
False,False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$2,true
False,False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$1,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$ApplicationsIntentReceiver,true
False,False,False,False,False,False,False,org.adw.launcher.WallpaperChooser$WallpaperLoader,true
False,False,False,False,False,False,False,org.adw.launcher.catalogue.ApplicationListAdapter$ViewHolder,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$17,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$18,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$19,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$24,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$25,true
False,False,False,False,False,False,False,org.adw.launcher.LauncherActions$DefaultLauncherAction,true
False,False,False,False,False,False,False,org.adw.launcher.ActivityPickerActivity$MyExpandableListAdapter,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$20,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$21,true
False,False,False,False,False,False,False,org.adw.launcher.AllAppsSlidingView$CheckForTap,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$22,true
False,False,False,False,False,False,False,org.adw.launcher.Launcher$23,true
False,False,False,False,False,False,False,org.adw.launcher.ColorPickerDialog$ColorPickerView,true
False,False,False,False,False,False,False,org.adw.launcher.DesktopIndicator$SliderIndicator,true
False,False,False,False,False,False,False,org.adw.launcher.LauncherModel$DesktopItemsLoader,true
False,False,False,False,False,False,False,org.adw.launcher.DockBar$1,true
