is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,full_name
false,false,false,false,false,false,org.wordpress.android.ui.stats.StatsVisitorsAndViewsFragment$2
false,false,false,false,false,false,org.wordpress.android.ui.WPActionBarActivity$6
false,false,false,false,false,false,org.wordpress.android.ui.WPActionBarActivity$5
false,false,false,false,false,false,org.wordpress.android.ui.WPActionBarActivity$8
false,false,false,false,false,false,org.wordpress.android.ui.WPActionBarActivity$7
false,false,false,false,false,false,org.wordpress.android.ui.WPActionBarActivity$2
false,false,false,false,false,false,org.wordpress.android.ui.WPActionBarActivity$1
false,false,false,false,false,false,org.wordpress.android.ui.WPActionBarActivity$4
false,false,false,false,false,false,org.wordpress.android.ui.WPActionBarActivity$3
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsActivity$2
false,false,false,false,false,false,org.wordpress.android.util.LocationHelper$1
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsActivity$1
false,false,false,false,false,false,org.wordpress.android.util.LocationHelper$2
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsActivity$4
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsActivity$3
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsActivity$6
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsActivity$5
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsActivity$8
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsActivity$7
false,false,false,false,false,false,org.wordpress.android.ui.comments.CommentActions$8$1
false,false,false,false,false,false,org.wordpress.android.ui.PullToRefreshHeaderTransformer$AnimationCallback
false,false,false,false,false,false,org.wordpress.android.ui.stats.WPComLoginActivity$2
false,false,false,false,false,false,org.wordpress.android.ui.stats.WPComLoginActivity$1
false,false,false,false,false,false,org.wordpress.android.ui.stats.StatsBarGraph$1
false,false,false,false,false,false,org.wordpress.android.ui.AddQuickPressShortcutActivity$3
false,false,false,false,false,false,org.wordpress.android.ui.AddQuickPressShortcutActivity$2
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsActivity$9
false,false,false,false,false,false,org.wordpress.android.ui.AddQuickPressShortcutActivity$1
false,false,false,false,false,false,org.wordpress.android.ui.posts.adapters.PostsListAdapter$PostViewWrapper
false,false,false,false,false,false,org.wordpress.android.ui.comments.CommentsListFragment$10
false,false,false,false,false,false,org.wordpress.android.ui.stats.StatsReferrersFragment$CustomAdapter
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderPostDetailFragment$ShowPostTask
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NuxHelpActivity$1
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NuxHelpActivity$2
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NuxHelpActivity$3
false,false,false,false,false,false,org.wordpress.android.ui.stats.StatsClicksFragment$CustomAdapter
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderPostDetailFragment$9
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderPostDetailFragment$6
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderPostDetailFragment$5
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderPostDetailFragment$8
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderPostDetailFragment$7
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderPostDetailFragment$2
false,false,false,false,false,false,org.wordpress.android.ui.stats.StatsVideoFragment$CustomPagerAdapter
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderPostDetailFragment$1
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderPostDetailFragment$4
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderPostDetailFragment$3
false,false,false,false,false,false,org.wordpress.android.ui.notifications.DetailHeader$1
false,false,false,false,false,false,org.wordpress.android.ui.notifications.DetailHeader$2
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderUserListActivity$LoadUsersTask
false,false,false,false,false,false,org.wordpress.android.ui.notifications.NotificationsActivity$NotesResponseHandler
false,false,false,false,false,false,org.wordpress.android.ui.reader.actions.ReaderCommentActions$3$1
false,false,false,false,false,false,org.wordpress.android.ui.accounts.WelcomeFragmentSignIn$SetupBlogTask
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewUserPageFragment$1
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewUserPageFragment$3
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewUserPageFragment$2
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewUserPageFragment$5
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewUserPageFragment$4
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewUserPageFragment$7
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewUserPageFragment$6
false,false,false,false,false,false,org.wordpress.android.ui.reader.ReaderActivity$1
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsListFragment$8
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsListFragment$7
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsListFragment$6
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsListFragment$5
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsListFragment$4
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsListFragment$3
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsListFragment$2
false,false,false,false,false,false,org.wordpress.android.ui.posts.PostsListFragment$1
false,false,false,false,false,false,org.wordpress.android.ui.media.MediaGridAdapter$2
false,false,false,false,false,false,org.wordpress.android.ui.media.MediaGridAdapter$1
false,false,false,false,false,false,org.wordpress.android.ui.media.MediaGridAdapter$4
false,false,false,false,false,false,org.wordpress.android.ui.media.MediaGridAdapter$3
false,false,false,false,false,false,org.wordpress.android.ui.notifications.NotificationsActivity$9
false,false,false,false,false,false,org.wordpress.android.ui.notifications.NotificationsActivity$8
false,false,false,false,false,false,org.wordpress.android.ui.notifications.NotificationsActivity$7
false,false,false,false,false,false,org.wordpress.android.ui.notifications.NotificationsActivity$6
false,false,false,false,false,false,org.wordpress.android.ui.notifications.NotificationsActivity$5
false,false,false,false,false,false,org.wordpress.android.ui.notifications.NotificationsActivity$4
false,false,false,false,false,false,org.wordpress.android.ui.notifications.NotificationsActivity$3
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NUXDialogFragment$1
false,false,false,false,false,false,org.wordpress.android.ui.notifications.NotificationsActivity$2
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NUXDialogFragment$2
false,false,false,false,false,false,org.wordpress.android.ui.notifications.NotificationsActivity$1
false,false,false,false,false,false,org.wordpress.android.ui.stats.StatsTopAuthorsFragment$CustomCursorAdapter
false,false,false,false,false,false,org.wordpress.android.ui.reader.adapters.ReaderUserAdapter$3
false,false,false,false,false,false,org.wordpress.android.ui.reader.adapters.ReaderUserAdapter$2
false,false,false,false,false,false,org.wordpress.android.ui.reader.adapters.ReaderUserAdapter$1
false,false,false,false,false,false,org.wordpress.android.ui.accounts.ManageBlogsActivity$SetupBlogTask
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewAccountAbstractPageFragment$ErrorListener
false,false,false,false,false,false,org.wordpress.android.widgets.photoview.PhotoViewAttacher$FlingRunnable
false,false,false,false,false,false,org.wordpress.android.ui.accounts.ManageBlogsActivity$1
false,false,false,false,false,false,org.wordpress.android.networking.OAuthAuthenticator$1
false,false,false,false,false,false,org.wordpress.android.networking.OAuthAuthenticator$2
false,false,false,false,false,false,org.wordpress.android.ui.prefs.PreferencesActivity$12
false,false,false,false,false,false,org.wordpress.android.ui.prefs.PreferencesActivity$10
false,false,false,false,false,false,org.wordpress.android.ui.prefs.PreferencesActivity$11
false,false,false,false,false,false,org.wordpress.android.util.AuthErrorDialogFragment$3
false,false,false,false,false,false,org.wordpress.android.util.AuthErrorDialogFragment$2
false,false,false,false,false,false,org.wordpress.android.ui.media.MediaEditFragment$2
false,false,false,false,false,false,org.wordpress.android.ui.media.MediaEditFragment$3
false,false,false,false,false,false,org.wordpress.android.util.AuthErrorDialogFragment$1
false,false,false,false,false,false,org.wordpress.android.ui.media.MediaEditFragment$1
false,false,false,false,false,false,org.wordpress.android.ui.reader.adapters.ReaderReblogAdapter$SimpleAccountItem
false,false,false,false,false,false,org.wordpress.android.ui.media.MediaGalleryPickerActivity$2
false,false,false,false,false,false,org.wordpress.android.ui.media.MediaGalleryPickerActivity$1
false,false,false,false,false,false,org.wordpress.android.util.WPAlertDialogFragment$1
false,false,false,false,false,false,org.wordpress.android.util.WPAlertDialogFragment$2
false,false,false,false,false,false,org.wordpress.android.ui.stats.StatsBarGraphFragment$BarGraphContentObserver
false,false,false,false,false,false,org.wordpress.android.ui.notifications.BigBadgeFragment$1
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$16
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$15
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$10
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$12
false,false,false,false,false,false,org.wordpress.android.ui.reader.adapters.ReaderReblogAdapter$LoadAccountsTask
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$11
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$14
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$13
false,false,false,false,false,false,org.wordpress.android.ui.notifications.NotificationsActivity$10
false,false,false,false,false,false,org.wordpress.android.ui.comments.CommentDetailFragment$1
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewBlogFragment$2
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewBlogFragment$3
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewBlogFragment$4
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewBlogFragment$5
false,false,false,false,false,false,org.wordpress.android.ui.accounts.NewBlogFragment$1
false,false,false,false,false,false,org.wordpress.android.ui.comments.CommentDetailFragment$2
false,false,false,false,false,false,org.wordpress.android.ui.comments.CommentDetailFragment$3
false,false,false,false,false,false,org.wordpress.android.ui.comments.CommentDetailFragment$4
false,false,false,false,false,false,org.wordpress.android.ui.comments.CommentDetailFragment$5
false,false,false,false,false,false,org.wordpress.android.ui.comments.CommentDetailFragment$6
false,false,false,false,false,false,org.wordpress.android.ui.comments.CommentDetailFragment$7
false,false,false,false,false,false,org.wordpress.android.ui.comments.CommentDetailFragment$8
false,false,false,false,false,false,org.wordpress.android.ui.comments.CommentDetailFragment$9
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$7
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$6
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$5
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$4
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$9
false,false,false,false,false,false,org.wordpress.android.networking.RestClientUtils$1
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$8
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$3
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$2
false,false,false,false,false,false,org.wordpress.android.ui.posts.EditPostContentFragment$1
false,false,false,false,false,false,org.ale.openwatch.RecorderActivity$2
false,false,false,false,false,false,org.ale.openwatch.RecorderActivity$1
false,false,false,false,false,false,org.ale.openwatch.MainActivityGroup$ListItemsAdapter
false,false,false,false,false,false,org.ale.openwatch.MainActivity$2
