is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,call_external_method,full_name
false,false,false,false,false,false,true,com.xlythe.calculator.material.PanelSwitchingCalculator$android.view.View$OnClickListener5
false,false,false,false,false,false,true,com.xlythe.calculator.material.PanelSwitchingCalculator$android.view.View$OnLongClickListener6
false,true,false,false,false,false,false,com.xlythe.calculator.material.PanelSwitchingCalculator$Panel
false,false,false,false,false,true,true,io.codetail.animation.RevealAnimator$RevealFinishedGingerbread
false,false,false,false,false,true,true,io.codetail.animation.RevealAnimator$RevealFinishedIceCreamSandwich
false,false,false,false,false,true,true,io.codetail.animation.RevealAnimator$RevealFinishedJellyBeanMr2
false,false,false,false,false,false,true,io.codetail.animation.SupportAnimatorPreL$android.view.animation.Interpolator1
false,false,false,false,false,false,true,io.codetail.animation.SupportAnimatorPreL$com.nineoldandroids.animation.Animator$AnimatorListener2
true,false,false,false,false,false,false,io.codetail.animation.ViewAnimationUtils$SimpleAnimationListener
false,false,false,false,true,false,false,com.xlythe.calculator.material.floating.FloatingHistoryAdapter$HistoryItemCallback
false,false,false,false,true,false,false,com.xlythe.calculator.material.view.GraphView$PanListener
false,false,false,false,true,false,false,com.xlythe.calculator.material.view.GraphView$ZoomListener
false,false,false,false,true,false,false,com.xlythe.calculator.material.view.GraphView$OnCenterListener
false,false,false,false,true,false,false,com.xlythe.calculator.material.view.ResizingEditText$OnTextSizeChangeListener
false,false,false,false,true,false,false,com.xlythe.calculator.material.CalculatorExpressionEvaluator$EvaluateCallback
false,false,false,false,true,false,false,com.xlythe.calculator.material.HistoryAdapter$OnItemClickListener
false,false,false,false,true,false,false,com.xlythe.calculator.material.HistoryAdapter$OnItemLongClickListener
false,false,false,false,false,false,true,de.c3nav.droid.ExternalUrlDialog$android.content.DialogInterface$OnClickListener1
false,false,false,false,false,false,true,de.c3nav.droid.ExternalUrlDialog$android.content.DialogInterface$OnClickListener2
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$android.support.design.widget.NavigationView$OnNavigationItemSelectedListener1
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$android.widget.EditText$OnEditorActionListener3
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$android.support.v4.widget.SwipeRefreshLayout$OnRefreshListener4
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$android.webkit.WebViewClient5
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$android.content.DialogInterface$OnClickListener6
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$android.content.DialogInterface$OnClickListener6
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$android.webkit.WebChromeClient6
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$android.media.MediaPlayer$OnCompletionListener8
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$android.animation.AnimatorListenerAdapter10
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$android.animation.AnimatorListenerAdapter11
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$java.lang.Runnable12
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$java.lang.RunnableMobileClient
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$MobileClient
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$WifiReceiver
false,false,false,false,false,false,true,de.c3nav.droid.MainActivity$CachedUserPermissions
false,false,false,false,false,false,true,de.c3nav.droid.SettingsFragment$android.support.v7.preference.Preference$OnPreferenceChangeListener1
false,false,false,false,false,false,true,de.c3nav.droid.WifiLocationDisabledDialog$android.content.DialogInterface$OnClickListener1
false,false,false,false,false,false,true,de.c3nav.droid.WifiLocationDisabledDialog$android.content.DialogInterface$OnClickListener2
false,false,false,false,false,false,true,de.duenndns.gmdice.GameMasterDice$android.content.DialogInterface$OnClickListener1
false,false,false,false,false,false,true,de.duenndns.gmdice.GameMasterDice$de.duenndns.gmdice.OnDiceChange3
false,false,false,false,false,false,true,de.duenndns.gmdice.GameMasterDice$android.content.DialogInterface$OnClickListener4
false,false,false,false,false,false,true,de.duenndns.gmdice.GameMasterDice$android.content.DialogInterface$OnClickListener5
true,false,false,false,false,false,true,de.duenndns.gmdice.NumberPicker$de.duenndns.gmdice.NumberPicker$Formatter1
false,false,false,false,false,false,true,de.duenndns.gmdice.NumberPicker$java.lang.Runnable2
false,false,false,false,false,false,true,de.duenndns.gmdice.NumberPicker$NumberPickerInputFilter
false,false,false,false,false,false,true,de.duenndns.gmdice.NumberPicker$NumberRangeKeyListener
false,false,false,false,true,false,false,de.duenndns.gmdice.NumberPicker$OnChangedListener
false,false,false,false,true,false,false,de.duenndns.gmdice.NumberPicker$Formatter
false,false,false,false,false,false,true,de.mangelow.balance.Configure$android.view.View.OnClickListener1
false,false,false,false,false,false,true,de.mangelow.balance.Configure$android.view.View.OnClickListener2
false,false,false,false,false,false,true,de.mangelow.balance.Configure$android.preference.Preference$OnPreferenceChangeListener3
false,false,false,false,false,false,true,de.mangelow.balance.Configure$android.preference.Preference$OnPreferenceChangeListener4
false,false,false,false,false,false,true,de.mangelow.balance.Configure$android.preference.Preference$OnPreferenceChangeListener5
false,false,false,false,false,false,true,de.mangelow.balance.Configure$android.preference.Preference$OnPreferenceChangeListener6
false,false,false,false,false,false,true,de.mangelow.balance.USSDService$com.android.internal.telephony.IExtendedNetworkService$Stub1
false,false,false,false,false,false,true,com.fedorvlasov.lazylist.ImageLoader$PhotosLoader
false,false,false,false,false,false,true,com.fedorvlasov.lazylist.ImageLoader$BitmapDisplayer
false,false,false,false,false,false,true,de.mangelow.debdroid.fragments.DetailsFragment$android.webkit.WebViewClient1
false,false,false,false,false,false,true,de.mangelow.debdroid.fragments.SearchResultsFragment$android.widget.ExpandableListView.OnChildClickListener1
false,false,false,false,false,false,true,de.mangelow.debdroid.fragments.SearchResultsFragment$android.content.DialogInterface$OnClickListener2
false,false,false,false,false,false,true,de.mangelow.debdroid.fragments.SearchResultsFragment$android.widget.AdapterView.OnItemLongClickListener2
false,false,false,false,false,false,true,de.mangelow.debdroid.fragments.SearchResultsFragment$ListViewTask
false,false,false,false,false,false,true,de.mangelow.debdroid.fragments.SearchResultsFragment$com.actionbarsherlock.widget.SearchView$OnQueryTextListener3
false,false,false,false,false,false,true,de.mangelow.debdroid.fragments.SearchResultsFragment$android.content.DialogInterface.OnClickListener4
false,false,false,false,false,false,true,de.mangelow.debdroid.OptionsActivity$android.preference.Preference$OnPreferenceChangeListener1
false,false,false,false,false,false,true,de.mangelow.debdroid.OptionsActivity$android.preference.Preference$OnPreferenceChangeListener2
false,false,false,false,false,false,true,de.mangelow.debdroid.OptionsActivity$android.preference.Preference$OnPreferenceChangeListener3
false,false,false,false,false,false,true,de.mangelow.debdroid.OptionsActivity$android.preference.Preference$OnPreferenceChangeListener4
false,false,false,false,false,false,true,de.mangelow.debdroid.OptionsActivity$android.preference.Preference$OnPreferenceChangeListener5
false,false,false,false,false,false,true,de.mangelow.debdroid.OptionsActivity$android.preference.Preference$OnPreferenceChangeListener6
false,false,false,false,false,false,true,de.mangelow.debdroid.OptionsActivity$android.preference.Preference$OnPreferenceChangeListener7
false,false,false,false,false,false,true,de.mangelow.debdroid.OptionsActivity$android.preference.Preference$OnPreferenceChangeListener8
false,false,false,false,false,false,true,eu.veldsoft.brainstonz.GameActivity$java.lang.Runnable1
false,false,false,false,false,false,true,eu.veldsoft.brainstonz.GameModel$java.lang.Runnable1
false,false,false,false,false,false,true,eu.veldsoft.brainstonz.SplashActivity$java.util.TimerTask1
false,false,false,false,false,false,true,fr.hnit.babyname.BabyNameProject$java.util.Comparator1
false,false,false,false,false,false,true,fr.hnit.babyname.FindActivity$android.view.View$OnTouchListener2
false,false,false,false,false,false,true,fr.hnit.babyname.MainActivity$android.widget.AdapterView$OnItemClickListener1
false,false,false,false,false,false,true,fr.hnit.babyname.MainActivity$android.content.DialogInterface$OnClickListener2
false,false,false,false,false,false,true,fr.hnit.babyname.MainActivity$android.content.DialogInterface$OnClickListener3
false,false,false,false,false,false,true,fr.hnit.babyname.MainActivity$android.content.DialogInterface$OnClickListener4
false,false,false,false,false,false,true,fr.hnit.babyname.MainActivity$android.content.DialogInterface$OnClickListener5
false,false,false,false,false,false,true,giraffine.dimmer.AlarmUtil$java.util.Comparator1
false,false,false,false,false,false,true,giraffine.dimmer.Dimmer$android.view.View$OnTouchListener2
false,false,false,false,false,false,true,giraffine.dimmer.DimmerService$android.database.ContentObserver2
false,false,false,false,false,false,true,giraffine.dimmer.DimmerService$android.database.ContentObserver3
false,false,false,false,false,false,true,giraffine.dimmer.DimmerService$android.os.Handler1
false,false,false,false,false,false,true,giraffine.dimmer.LightSensor$android.hardware.SensorEventListener2
false,false,false,false,false,false,true,giraffine.dimmer.LightSensor$android.os.Handler1
true,false,false,false,false,false,true,giraffine.dimmer.LuxUtil$java.util.Comparator1
false,false,false,false,false,false,true,giraffine.dimmer.ProximitySensor$android.hardware.SensorEventListener1
true,true,false,false,false,false,false,giraffine.dimmer.RangeSeekBar$Thumb
true,true,false,false,false,false,true,giraffine.dimmer.RangeSeekBar$NumberType
false,false,false,false,false,false,true,giraffine.dimmer.SettingApList$ApItem
false,false,false,false,false,false,true,giraffine.dimmer.SettingApList$android.widget.AdapterView$OnItemClickListener3
false,false,false,false,false,false,true,giraffine.dimmer.SettingApList$java.lang.Runnable4
false,false,false,false,false,false,true,giraffine.dimmer.SettingApList$java.util.Comparator1
false,false,false,false,false,false,true,giraffine.dimmer.SettingApList$ApAdapter
false,false,false,false,false,false,true,giraffine.dimmer.SettingApList$android.os.Handler2
false,false,false,false,false,false,true,giraffine.dimmer.SettingEnterBright$android.widget.SeekBar$OnSeekBarChangeListener1
false,false,false,false,false,false,true,giraffine.dimmer.SettingEnterDim$android.widget.CompoundButton$OnCheckedChangeListener1
false,false,false,false,false,false,true,giraffine.dimmer.SettingEnterDim$android.widget.SeekBar$OnSeekBarChangeListener2
false,false,false,false,false,false,true,giraffine.dimmer.SettingNotifyLayout$ButtonClickListener
false,false,false,false,false,false,true,giraffine.dimmer.SettingNotifyLayout$ButtonLongClickListener
false,false,false,false,false,false,true,giraffine.dimmer.SettingNotifyLayout$MyShadow
false,false,false,false,false,false,true,giraffine.dimmer.SettingNotifyLayout$ButtonDragListener
false,false,false,false,false,false,true,giraffine.dimmer.SettingNotifyStep$android.widget.SeekBar$OnSeekBarChangeListener1
false,false,false,false,false,false,true,giraffine.dimmer.SettingsFragment$android.content.BroadcastReceiver1
false,false,false,false,true,false,false,giraffine.dimmer.ColorPickerView$OnColorChangedListener
false,false,false,false,true,false,false,giraffine.dimmer.LightSensor$EventCallback
false,false,false,false,true,false,false,giraffine.dimmer.ProximitySensor$EventCallback
false,false,false,false,true,false,false,giraffine.dimmer.RangeSeekBar$OnRangeSeekBarChangeListener
false,false,false,false,false,false,true,eu.chainfire.libsuperuser.Application$java.lang.Runnable1
true,false,false,false,false,false,true,eu.chainfire.libsuperuser.Shell$SH
